--2019-04-11 02:05:06--  http://178.157.14.138/media/nasaAstronauts.mp4
178.157.14.138:80 bağlanılıyor...bağlantı kuruldu.
HTTP isteği gönderildi, yanıt bekleniyor... 200 OK
Uzunluk: 476587036 (455M) [video/mp4]
Kayıt yeri: `lead-out/nasaAstronauts.mp4'

364300K .......... .......... .......... .......... .......... 78%  833K 24m5s
364350K .......... .......... .......... .......... .......... 78%  636K 24m4s
364400K .......... .......... .......... .......... .......... 78%  678K 24m4s
364450K .......... .......... .......... .......... .......... 78%  626K 24m3s
364500K .......... .......... .......... .......... .......... 78%  654K 24m2s
364550K .......... .......... .......... .......... .......... 78%  816K 24m1s
364600K .......... .......... .......... .......... .......... 78%  575K 24m1s
364650K .......... .......... .......... .......... .......... 78%  696K 24m0s
364700K .......... .......... .......... .......... .......... 78%  702K 23m59s
364750K .......... .......... .......... .......... .......... 78%  463K 23m58s
364800K .......... .......... .......... .......... .......... 78%  298K 23m58s
364850K .......... .......... .......... .......... .......... 78%  392K 23m57s
364900K .......... .......... .......... .......... .......... 78%  529K 23m57s
364950K .......... .......... .......... .......... .......... 78%  487K 23m56s
365000K .......... .......... .......... .......... .......... 78%  446K 23m55s
365050K .......... .......... .......... .......... .......... 78%  569K 23m54s
365100K .......... .......... .......... .......... .......... 78%  423K 23m54s
365150K .......... .......... .......... .......... .......... 78%  557K 23m53s
365200K .......... .......... .......... .......... .......... 78%  735K 23m52s
365250K .......... .......... .......... .......... .......... 78%  569K 23m52s
365300K .......... .......... .......... .......... .......... 78%  457K 23m51s
365350K .......... .......... .......... .......... .......... 78%  431K 23m50s
365400K .......... .......... .......... .......... .......... 78%  340K 23m50s
365450K .......... .......... .......... .......... .......... 78%  524K 23m49s
365500K .......... .......... .......... .......... .......... 78%  527K 23m48s
365550K .......... .......... .......... .......... .......... 78%  469K 23m48s
365600K .......... .......... .......... .......... .......... 78%  533K 23m47s
365650K .......... .......... .......... .......... .......... 78%  549K 23m46s
365700K .......... .......... .......... .......... .......... 78%  513K 23m46s
365750K .......... .......... .......... .......... .......... 78%  424K 23m45s
365800K .......... .......... .......... .......... .......... 78%  473K 23m44s
365850K .......... .......... .......... .......... .......... 78%  407K 23m44s
365900K .......... .......... .......... .......... .......... 78%  412K 23m43s
365950K .......... .......... .......... .......... .......... 78%  418K 23m42s
366000K .......... .......... .......... .......... .......... 78%  555K 23m42s
366050K .......... .......... .......... .......... .......... 78%  422K 23m41s
366100K .......... .......... .......... .......... .......... 78%  315K 23m40s
366150K .......... .......... .......... .......... .......... 78%  240K 23m40s
366200K .......... .......... .......... .......... .......... 78%  263K 23m40s
366250K .......... .......... .......... .......... .......... 78%  327K 23m39s
366300K .......... .......... .......... .......... .......... 78%  350K 23m38s
366350K .......... .......... .......... .......... .......... 78%  284K 23m38s
366400K .......... .......... .......... .......... .......... 78%  326K 23m37s
366450K .......... .......... .......... .......... .......... 78%  326K 23m37s
366500K .......... .......... .......... .......... .......... 78%  437K 23m36s
366550K .......... .......... .......... .......... .......... 78%  404K 23m35s
366600K .......... .......... .......... .......... .......... 78%  373K 23m35s
366650K .......... .......... .......... .......... .......... 78%  456K 23m34s
366700K .......... .......... .......... .......... .......... 78%  402K 23m33s
366750K .......... .......... .......... .......... .......... 78%  279K 23m33s
366800K .......... .......... .......... .......... .......... 78%  448K 23m32s
366850K .......... .......... .......... .......... .......... 78%  544K 23m32s
366900K .......... .......... .......... .......... .......... 78%  596K 23m31s
366950K .......... .......... .......... .......... .......... 78%  708K 23m30s
367000K .......... .......... .......... .......... .......... 78%  552K 23m29s
367050K .......... .......... .......... .......... .......... 78%  486K 23m29s
367100K .......... .......... .......... .......... .......... 78%  363K 23m28s
367150K .......... .......... .......... .......... .......... 78%  384K 23m27s
367200K .......... .......... .......... .......... .......... 78%  465K 23m27s
367250K .......... .......... .......... .......... .......... 78%  607K 23m26s
367300K .......... .......... .......... .......... .......... 78%  420K 23m25s
367350K .......... .......... .......... .......... .......... 78%  823K 23m25s
367400K .......... .......... .......... .......... .......... 78%  543K 23m24s
367450K .......... .......... .......... .......... .......... 78%  654K 23m23s
367500K .......... .......... .......... .......... .......... 78%  600K 23m22s
367550K .......... .......... .......... .......... .......... 78%  511K 23m22s
367600K .......... .......... .......... .......... .......... 78%  659K 23m21s
367650K .......... .......... .......... .......... .......... 79%  774K 23m20s
367700K .......... .......... .......... .......... .......... 79%  667K 23m20s
367750K .......... .......... .......... .......... .......... 79%  835K 23m19s
367800K .......... .......... .......... .......... .......... 79%  798K 23m18s
367850K .......... .......... .......... .......... .......... 79%  714K 23m17s
367900K .......... .......... .......... .......... .......... 79%  587K 23m17s
367950K .......... .......... .......... .......... .......... 79%  698K 23m16s
368000K .......... .......... .......... .......... .......... 79%  703K 23m15s
368050K .......... .......... .......... .......... .......... 79%  785K 23m14s
368100K .......... .......... .......... .......... .......... 79%  655K 23m14s
368150K .......... .......... .......... .......... .......... 79%  422K 23m13s
368200K .......... .......... .......... .......... .......... 79%  823K 23m12s
368250K .......... .......... .......... .......... .......... 79%  442K 23m11s
368300K .......... .......... .......... .......... .......... 79% 1,16M 23m11s
368350K .......... .......... .......... .......... .......... 79%  630K 23m10s
368400K .......... .......... .......... .......... .......... 79%  440K 23m9s
368450K .......... .......... .......... .......... .......... 79%  836K 23m8s
368500K .......... .......... .......... .......... .......... 79%  516K 23m8s
368550K .......... .......... .......... .......... .......... 79%  510K 23m7s
368600K .......... .......... .......... .......... .......... 79%  523K 23m6s
368650K .......... .......... .......... .......... .......... 79%  638K 23m6s
368700K .......... .......... .......... .......... .......... 79%  653K 23m5s
368750K .......... .......... .......... .......... .......... 79%  557K 23m4s
368800K .......... .......... .......... .......... .......... 79%  495K 23m3s
368850K .......... .......... .......... .......... .......... 79%  446K 23m3s
368900K .......... .......... .......... .......... .......... 79%  346K 23m2s
368950K .......... .......... .......... .......... .......... 79%  334K 23m2s
369000K .......... .......... .......... .......... .......... 79%  335K 23m1s
369050K .......... .......... .......... .......... .......... 79%  270K 23m1s
369100K .......... .......... .......... .......... .......... 79%  382K 23m0s
369150K .......... .......... .......... .......... .......... 79%  534K 22m59s
369200K .......... .......... .......... .......... .......... 79%  616K 22m58s
369250K .......... .......... .......... .......... .......... 79%  506K 22m58s
369300K .......... .......... .......... .......... .......... 79%  529K 22m57s
369350K .......... .......... .......... .......... .......... 79%  700K 22m56s
369400K .......... .......... .......... .......... .......... 79%  440K 22m56s
369450K .......... .......... .......... .......... .......... 79%  927K 22m55s
369500K .......... .......... .......... .......... .......... 79%  527K 22m54s
369550K .......... .......... .......... .......... .......... 79%  714K 22m53s
369600K .......... .......... .......... .......... .......... 79%  568K 22m53s
369650K .......... .......... .......... .......... .......... 79%  552K 22m52s
369700K .......... .......... .......... .......... .......... 79%  624K 22m51s
369750K .......... .......... .......... .......... .......... 79%  729K 22m51s
369800K .......... .......... .......... .......... .......... 79%  593K 22m50s
369850K .......... .......... .......... .......... .......... 79%  564K 22m49s
369900K .......... .......... .......... .......... .......... 79%  628K 22m48s
369950K .......... .......... .......... .......... .......... 79%  692K 22m48s
370000K .......... .......... .......... .......... .......... 79%  824K 22m47s
370050K .......... .......... .......... .......... .......... 79%  516K 22m46s
370100K .......... .......... .......... .......... .......... 79%  928K 22m45s
370150K .......... .......... .......... .......... .......... 79%  417K 22m45s
370200K .......... .......... .......... .......... .......... 79%  501K 22m44s
370250K .......... .......... .......... .......... .......... 79%  420K 22m43s
370300K .......... .......... .......... .......... .......... 79%  387K 22m43s
370350K .......... .......... .......... .......... .......... 79%  390K 22m42s
370400K .......... .......... .......... .......... .......... 79%  363K 22m41s
370450K .......... .......... .......... .......... .......... 79%  551K 22m41s
370500K .......... .......... .......... .......... .......... 79%  555K 22m40s
370550K .......... .......... .......... .......... .......... 79%  452K 22m39s
370600K .......... .......... .......... .......... .......... 79%  390K 22m39s
370650K .......... .......... .......... .......... .......... 79%  521K 22m38s
370700K .......... .......... .......... .......... .......... 79%  531K 22m37s
370750K .......... .......... .......... .......... .......... 79%  436K 22m37s
370800K .......... .......... .......... .......... .......... 79%  529K 22m36s
370850K .......... .......... .......... .......... .......... 79%  750K 22m35s
370900K .......... .......... .......... .......... .......... 79%  454K 22m35s
370950K .......... .......... .......... .......... .......... 79%  713K 22m34s
371000K .......... .......... .......... .......... .......... 79%  452K 22m33s
371050K .......... .......... .......... .......... .......... 79%  343K 22m33s
371100K .......... .......... .......... .......... .......... 79%  482K 22m32s
371150K .......... .......... .......... .......... .......... 79%  511K 22m31s
371200K .......... .......... .......... .......... .......... 79%  639K 22m30s
371250K .......... .......... .......... .......... .......... 79%  593K 22m30s
371300K .......... .......... .......... .......... .......... 79%  663K 22m29s
371350K .......... .......... .......... .......... .......... 79%  603K 22m28s
371400K .......... .......... .......... .......... .......... 79%  431K 22m28s
371450K .......... .......... .......... .......... .......... 79%  558K 22m27s
371500K .......... .......... .......... .......... .......... 79%  382K 22m26s
371550K .......... .......... .......... .......... .......... 79%  646K 22m26s
371600K .......... .......... .......... .......... .......... 79%  487K 22m25s
371650K .......... .......... .......... .......... .......... 79%  511K 22m24s
371700K .......... .......... .......... .......... .......... 79%  537K 22m23s
371750K .......... .......... .......... .......... .......... 79%  581K 22m23s
371800K .......... .......... .......... .......... .......... 79%  703K 22m22s
371850K .......... .......... .......... .......... .......... 79%  734K 22m21s
371900K .......... .......... .......... .......... .......... 79%  550K 22m20s
371950K .......... .......... .......... .......... .......... 79%  612K 22m20s
372000K .......... .......... .......... .......... .......... 79%  549K 22m19s
372050K .......... .......... .......... .......... .......... 79%  708K 22m18s
372100K .......... .......... .......... .......... .......... 79%  406K 22m18s
372150K .......... .......... .......... .......... .......... 79%  409K 22m17s
372200K .......... .......... .......... .......... .......... 79%  485K 22m16s
372250K .......... .......... .......... .......... .......... 79%  583K 22m16s
372300K .......... .......... .......... .......... .......... 80%  729K 22m15s
372350K .......... .......... .......... .......... .......... 80%  639K 22m14s
372400K .......... .......... .......... .......... .......... 80%  630K 22m13s
372450K .......... .......... .......... .......... .......... 80%  566K 22m13s
372500K .......... .......... .......... .......... .......... 80%  743K 22m12s
372550K .......... .......... .......... .......... .......... 80%  608K 22m11s
372600K .......... .......... .......... .......... .......... 80%  760K 22m10s
372650K .......... .......... .......... .......... .......... 80%  585K 22m10s
372700K .......... .......... .......... .......... .......... 80%  774K 22m9s
372750K .......... .......... .......... .......... .......... 80%  622K 22m8s
372800K .......... .......... .......... .......... .......... 80%  560K 22m7s
372850K .......... .......... .......... .......... .......... 80%  646K 22m7s
372900K .......... .......... .......... .......... .......... 80%  699K 22m6s
372950K .......... .......... .......... .......... .......... 80%  470K 22m5s
373000K .......... .......... .......... .......... .......... 80%  895K 22m5s
373050K .......... .......... .......... .......... .......... 80%  418K 22m4s
373100K .......... .......... .......... .......... .......... 80%  700K 22m3s
373150K .......... .......... .......... .......... .......... 80%  433K 22m2s
373200K .......... .......... .......... .......... .......... 80%  416K 22m2s
373250K .......... .......... .......... .......... .......... 80%  570K 22m1s
373300K .......... .......... .......... .......... .......... 80%  456K 22m0s
373350K .......... .......... .......... .......... .......... 80%  334K 22m0s
373400K .......... .......... .......... .......... .......... 80%  393K 21m59s
373450K .......... .......... .......... .......... .......... 80%  399K 21m59s
373500K .......... .......... .......... .......... .......... 80%  594K 21m58s
373550K .......... .......... .......... .......... .......... 80%  608K 21m57s
373600K .......... .......... .......... .......... .......... 80%  786K 21m56s
373650K .......... .......... .......... .......... .......... 80%  767K 21m56s
373700K .......... .......... .......... .......... .......... 80%  751K 21m55s
373750K .......... .......... .......... .......... .......... 80%  821K 21m54s
373800K .......... .......... .......... .......... .......... 80%  615K 21m53s
373850K .......... .......... .......... .......... .......... 80% 1,17M 21m53s
373900K .......... .......... .......... .......... .......... 80%  791K 21m52s
373950K .......... .......... .......... .......... .......... 80%  762K 21m51s
374000K .......... .......... .......... .......... .......... 80%  587K 21m50s
374050K .......... .......... .......... .......... .......... 80%  657K 21m50s
374100K .......... .......... .......... .......... .......... 80%  471K 21m49s
374150K .......... .......... .......... .......... .......... 80%  858K 21m48s
374200K .......... .......... .......... .......... .......... 80%  468K 21m47s
374250K .......... .......... .......... .......... .......... 80%  526K 21m47s
374300K .......... .......... .......... .......... .......... 80%  548K 21m46s
374350K .......... .......... .......... .......... .......... 80%  567K 21m45s
374400K .......... .......... .......... .......... .......... 80%  810K 21m44s
374450K .......... .......... .......... .......... .......... 80%  473K 21m44s
374500K .......... .......... .......... .......... .......... 80% 1,00M 21m43s
374550K .......... .......... .......... .......... .......... 80%  588K 21m42s
374600K .......... .......... .......... .......... .......... 80%  682K 21m42s
374650K .......... .......... .......... .......... .......... 80%  778K 21m41s
374700K .......... .......... .......... .......... .......... 80%  824K 21m40s
374750K .......... .......... .......... .......... .......... 80%  810K 21m39s
374800K .......... .......... .......... .......... .......... 80%  846K 21m38s
374850K .......... .......... .......... .......... .......... 80%  909K 21m38s
374900K .......... .......... .......... .......... .......... 80%  913K 21m37s
374950K .......... .......... .......... .......... .......... 80%  550K 21m36s
375000K .......... .......... .......... .......... .......... 80% 1,24M 21m35s
375050K .......... .......... .......... .......... .......... 80%  615K 21m35s
375100K .......... .......... .......... .......... .......... 80%  675K 21m34s
375150K .......... .......... .......... .......... .......... 80%  594K 21m33s
375200K .......... .......... .......... .......... .......... 80%  598K 21m32s
375250K .......... .......... .......... .......... .......... 80%  803K 21m32s
375300K .......... .......... .......... .......... .......... 80%  601K 21m31s
375350K .......... .......... .......... .......... .......... 80%  741K 21m30s
375400K .......... .......... .......... .......... .......... 80%  650K 21m29s
375450K .......... .......... .......... .......... .......... 80%  667K 21m29s
375500K .......... .......... .......... .......... .......... 80%  816K 21m28s
375550K .......... .......... .......... .......... .......... 80%  752K 21m27s
375600K .......... .......... .......... .......... .......... 80%  816K 21m26s
375650K .......... .......... .......... .......... .......... 80%  810K 21m26s
375700K .......... .......... .......... .......... .......... 80%  895K 21m25s
375750K .......... .......... .......... .......... .......... 80%  786K 21m24s
375800K .......... .......... .......... .......... .......... 80%  782K 21m23s
375850K .......... .......... .......... .......... .......... 80%  642K 21m23s
375900K .......... .......... .......... .......... .......... 80%  557K 21m22s
375950K .......... .......... .......... .......... .......... 80%  407K 21m21s
376000K .......... .......... .......... .......... .......... 80%  821K 21m21s
376050K .......... .......... .......... .......... .......... 80%  532K 21m20s
376100K .......... .......... .......... .......... .......... 80%  655K 21m19s
376150K .......... .......... .......... .......... .......... 80%  765K 21m18s
376200K .......... .......... .......... .......... .......... 80%  744K 21m18s
376250K .......... .......... .......... .......... .......... 80%  812K 21m17s
376300K .......... .......... .......... .......... .......... 80%  799K 21m16s
376350K .......... .......... .......... .......... .......... 80%  879K 21m15s
376400K .......... .......... .......... .......... .......... 80%  849K 21m14s
376450K .......... .......... .......... .......... .......... 80%  730K 21m14s
376500K .......... .......... .......... .......... .......... 80%  706K 21m13s
376550K .......... .......... .......... .......... .......... 80%  803K 21m12s
376600K .......... .......... .......... .......... .......... 80%  660K 21m11s
376650K .......... .......... .......... .......... .......... 80%  760K 21m11s
376700K .......... .......... .......... .......... .......... 80%  668K 21m10s
376750K .......... .......... .......... .......... .......... 80%  639K 21m9s
376800K .......... .......... .......... .......... .......... 80%  569K 21m9s
376850K .......... .......... .......... .......... .......... 80%  851K 21m8s
376900K .......... .......... .......... .......... .......... 80%  545K 21m7s
376950K .......... .......... .......... .......... .......... 81%  514K 21m6s
377000K .......... .......... .......... .......... .......... 81%  546K 21m6s
377050K .......... .......... .......... .......... .......... 81%  504K 21m5s
377100K .......... .......... .......... .......... .......... 81%  555K 21m4s
377150K .......... .......... .......... .......... .......... 81%  425K 21m4s
377200K .......... .......... .......... .......... .......... 81%  432K 21m3s
377250K .......... .......... .......... .......... .......... 81%  506K 21m2s
377300K .......... .......... .......... .......... .......... 81%  531K 21m2s
377350K .......... .......... .......... .......... .......... 81%  456K 21m1s
377400K .......... .......... .......... .......... .......... 81%  435K 21m0s
377450K .......... .......... .......... .......... .......... 81%  408K 21m0s
377500K .......... .......... .......... .......... .......... 81%  406K 20m59s
377550K .......... .......... .......... .......... .......... 81%  354K 20m58s
377600K .......... .......... .......... .......... .......... 81%  353K 20m58s
377650K .......... .......... .......... .......... .......... 81%  550K 20m57s
377700K .......... .......... .......... .......... .......... 81%  638K 20m56s
377750K .......... .......... .......... .......... .......... 81%  618K 20m56s
377800K .......... .......... .......... .......... .......... 81%  660K 20m55s
377850K .......... .......... .......... .......... .......... 81%  484K 20m54s
377900K .......... .......... .......... .......... .......... 81%  413K 20m53s
377950K .......... .......... .......... .......... .......... 81%  575K 20m53s
378000K .......... .......... .......... .......... .......... 81%  492K 20m52s
378050K .......... .......... .......... .......... .......... 81%  673K 20m51s
378100K .......... .......... .......... .......... .......... 81%  743K 20m51s
378150K .......... .......... .......... .......... .......... 81%  774K 20m50s
378200K .......... .......... .......... .......... .......... 81%  744K 20m49s
378250K .......... .......... .......... .......... .......... 81% 1,08M 20m48s
378300K .......... .......... .......... .......... .......... 81% 1,04M 20m47s
378350K .......... .......... .......... .......... .......... 81%  910K 20m47s
378400K .......... .......... .......... .......... .......... 81% 1,07M 20m46s
378450K .......... .......... .......... .......... .......... 81%  909K 20m45s
378500K .......... .......... .......... .......... .......... 81% 1,04M 20m44s
378550K .......... .......... .......... .......... .......... 81%  826K 20m44s
378600K .......... .......... .......... .......... .......... 81%  997K 20m43s
378650K .......... .......... .......... .......... .......... 81%  492K 20m42s
378700K .......... .......... .......... .......... .......... 81%  877K 20m41s
378750K .......... .......... .......... .......... .......... 81%  684K 20m41s
378800K .......... .......... .......... .......... .......... 81%  608K 20m40s
378850K .......... .......... .......... .......... .......... 81%  719K 20m39s
378900K .......... .......... .......... .......... .......... 81%  672K 20m38s
378950K .......... .......... .......... .......... .......... 81%  608K 20m38s
379000K .......... .......... .......... .......... .......... 81%  684K 20m37s
379050K .......... .......... .......... .......... .......... 81%  725K 20m36s
379100K .......... .......... .......... .......... .......... 81%  775K 20m35s
379150K .......... .......... .......... .......... .......... 81%  608K 20m35s
379200K .......... .......... .......... .......... .......... 81%  508K 20m34s
379250K .......... .......... .......... .......... .......... 81%  595K 20m33s
379300K .......... .......... .......... .......... .......... 81%  567K 20m32s
379350K .......... .......... .......... .......... .......... 81%  716K 20m32s
379400K .......... .......... .......... .......... .......... 81%  840K 20m31s
379450K .......... .......... .......... .......... .......... 81%  900K 20m30s
379500K .......... .......... .......... .......... .......... 81%  687K 20m29s
379550K .......... .......... .......... .......... .......... 81%  601K 20m29s
379600K .......... .......... .......... .......... .......... 81%  762K 20m28s
379650K .......... .......... .......... .......... .......... 81%  731K 20m27s
379700K .......... .......... .......... .......... .......... 81%  818K 20m26s
379750K .......... .......... .......... .......... .......... 81%  945K 20m26s
379800K .......... .......... .......... .......... .......... 81%  574K 20m25s
379850K .......... .......... .......... .......... .......... 81%  747K 20m24s
379900K .......... .......... .......... .......... .......... 81%  541K 20m23s
379950K .......... .......... .......... .......... .......... 81%  716K 20m23s
380000K .......... .......... .......... .......... .......... 81%  933K 20m22s
380050K .......... .......... .......... .......... .......... 81%  440K 20m21s
380100K .......... .......... .......... .......... .......... 81%  903K 20m21s
380150K .......... .......... .......... .......... .......... 81%  468K 20m20s
380200K .......... .......... .......... .......... .......... 81%  416K 20m19s
380250K .......... .......... .......... .......... .......... 81%  608K 20m18s
380300K .......... .......... .......... .......... .......... 81%  372K 20m18s
380350K .......... .......... .......... .......... .......... 81%  482K 20m17s
380400K .......... .......... .......... .......... .......... 81%  543K 20m16s
380450K .......... .......... .......... .......... .......... 81%  437K 20m16s
380500K .......... .......... .......... .......... .......... 81%  461K 20m15s
380550K .......... .......... .......... .......... .......... 81%  663K 20m14s
380600K .......... .......... .......... .......... .......... 81%  587K 20m14s
380650K .......... .......... .......... .......... .......... 81%  729K 20m13s
380700K .......... .......... .......... .......... .......... 81%  633K 20m12s
380750K .......... .......... .......... .......... .......... 81%  589K 20m11s
380800K .......... .......... .......... .......... .......... 81%  567K 20m11s
380850K .......... .......... .......... .......... .......... 81%  453K 20m10s
380900K .......... .......... .......... .......... .......... 81%  543K 20m9s
380950K .......... .......... .......... .......... .......... 81%  360K 20m9s
381000K .......... .......... .......... .......... .......... 81%  603K 20m8s
381050K .......... .......... .......... .......... .......... 81%  364K 20m7s
381100K .......... .......... .......... .......... .......... 81%  270K 20m7s
381150K .......... .......... .......... .......... .......... 81%  331K 20m6s
381200K .......... .......... .......... .......... .......... 81%  410K 20m6s
381250K .......... .......... .......... .......... .......... 81%  448K 20m5s
381300K .......... .......... .......... .......... .......... 81%  661K 20m4s
381350K .......... .......... .......... .......... .......... 81%  516K 20m3s
381400K .......... .......... .......... .......... .......... 81%  620K 20m3s
381450K .......... .......... .......... .......... .......... 81%  705K 20m2s
381500K .......... .......... .......... .......... .......... 81%  593K 20m1s
381550K .......... .......... .......... .......... .......... 81%  568K 20m1s
381600K .......... .......... .......... .......... .......... 82%  531K 20m0s
381650K .......... .......... .......... .......... .......... 82%  437K 19m59s
381700K .......... .......... .......... .......... .......... 82%  435K 19m59s
381750K .......... .......... .......... .......... .......... 82%  416K 19m58s
381800K .......... .......... .......... .......... .......... 82%  561K 19m57s
381850K .......... .......... .......... .......... .......... 82%  521K 19m56s
381900K .......... .......... .......... .......... .......... 82%  569K 19m56s
381950K .......... .......... .......... .......... .......... 82%  748K 19m55s
382000K .......... .......... .......... .......... .......... 82%  809K 19m54s
382050K .......... .......... .......... .......... .......... 82%  777K 19m53s
382100K .......... .......... .......... .......... .......... 82%  761K 19m53s
382150K .......... .......... .......... .......... .......... 82%  828K 19m52s
382200K .......... .......... .......... .......... .......... 82%  894K 19m51s
382250K .......... .......... .......... .......... .......... 82%  895K 19m50s
382300K .......... .......... .......... .......... .......... 82%  951K 19m50s
382350K .......... .......... .......... .......... .......... 82%  971K 19m49s
382400K .......... .......... .......... .......... .......... 82% 1,06M 19m48s
382450K .......... .......... .......... .......... .......... 82% 1,02M 19m47s
382500K .......... .......... .......... .......... .......... 82%  678K 19m47s
382550K .......... .......... .......... .......... .......... 82% 1,42M 19m46s
382600K .......... .......... .......... .......... .......... 82%  767K 19m45s
382650K .......... .......... .......... .......... .......... 82%  790K 19m44s
382700K .......... .......... .......... .......... .......... 82%  750K 19m43s
382750K .......... .......... .......... .......... .......... 82%  682K 19m43s
382800K .......... .......... .......... .......... .......... 82%  798K 19m42s
382850K .......... .......... .......... .......... .......... 82%  688K 19m41s
382900K .......... .......... .......... .......... .......... 82%  668K 19m40s
382950K .......... .......... .......... .......... .......... 82%  539K 19m40s
383000K .......... .......... .......... .......... .......... 82%  686K 19m39s
383050K .......... .......... .......... .......... .......... 82%  924K 19m38s
383100K .......... .......... .......... .......... .......... 82%  885K 19m37s
383150K .......... .......... .......... .......... .......... 82%  866K 19m37s
383200K .......... .......... .......... .......... .......... 82%  830K 19m36s
383250K .......... .......... .......... .......... .......... 82%  790K 19m35s
383300K .......... .......... .......... .......... .......... 82%  739K 19m34s
383350K .......... .......... .......... .......... .......... 82%  663K 19m34s
383400K .......... .......... .......... .......... .......... 82%  865K 19m33s
383450K .......... .......... .......... .......... .......... 82%  637K 19m32s
383500K .......... .......... .......... .......... .......... 82%  740K 19m31s
383550K .......... .......... .......... .......... .......... 82%  634K 19m31s
383600K .......... .......... .......... .......... .......... 82%  674K 19m30s
383650K .......... .......... .......... .......... .......... 82%  615K 19m29s
383700K .......... .......... .......... .......... .......... 82%  700K 19m29s
383750K .......... .......... .......... .......... .......... 82%  730K 19m28s
383800K .......... .......... .......... .......... .......... 82%  776K 19m27s
383850K .......... .......... .......... .......... .......... 82%  692K 19m26s
383900K .......... .......... .......... .......... .......... 82%  633K 19m26s
383950K .......... .......... .......... .......... .......... 82%  544K 19m25s
384000K .......... .......... .......... .......... .......... 82%  429K 19m24s
384050K .......... .......... .......... .......... .......... 82%  594K 19m23s
384100K .......... .......... .......... .......... .......... 82%  511K 19m23s
384150K .......... .......... .......... .......... .......... 82%  473K 19m22s
384200K .......... .......... .......... .......... .......... 82%  506K 19m21s
384250K .......... .......... .......... .......... .......... 82%  284K 19m21s
384300K .......... .......... .......... .......... .......... 82%  395K 19m20s
384350K .......... .......... .......... .......... .......... 82%  538K 19m19s
384400K .......... .......... .......... .......... .......... 82%  546K 19m19s
384450K .......... .......... .......... .......... .......... 82%  496K 19m18s
384500K .......... .......... .......... .......... .......... 82%  521K 19m17s
384550K .......... .......... .......... .......... .......... 82%  412K 19m17s
384600K .......... .......... .......... .......... .......... 82%  521K 19m16s
384650K .......... .......... .......... .......... .......... 82%  669K 19m15s
384700K .......... .......... .......... .......... .......... 82%  561K 19m15s
384750K .......... .......... .......... .......... .......... 82%  452K 19m14s
384800K .......... .......... .......... .......... .......... 82%  600K 19m13s
384850K .......... .......... .......... .......... .......... 82%  526K 19m12s
384900K .......... .......... .......... .......... .......... 82%  436K 19m12s
384950K .......... .......... .......... .......... .......... 82%  496K 19m11s
385000K .......... .......... .......... .......... .......... 82%  397K 19m10s
385050K .......... .......... .......... .......... .......... 82%  412K 19m10s
385100K .......... .......... .......... .......... .......... 82%  418K 19m9s
385150K .......... .......... .......... .......... .......... 82%  554K 19m8s
385200K .......... .......... .......... .......... .......... 82%  568K 19m8s
385250K .......... .......... .......... .......... .......... 82%  568K 19m7s
385300K .......... .......... .......... .......... .......... 82%  398K 19m6s
385350K .......... .......... .......... .......... .......... 82%  402K 19m6s
385400K .......... .......... .......... .......... .......... 82%  355K 19m5s
385450K .......... .......... .......... .......... .......... 82%  426K 19m4s
385500K .......... .......... .......... .......... .......... 82%  420K 19m4s
385550K .......... .......... .......... .......... .......... 82%  549K 19m3s
385600K .......... .......... .......... .......... .......... 82%  444K 19m2s
385650K .......... .......... .......... .......... .......... 82%  866K 19m2s
385700K .......... .......... .......... .......... .......... 82%  437K 19m1s
385750K .......... .......... .......... .......... .......... 82%  482K 19m0s
385800K .......... .......... .......... .......... .......... 82%  415K 19m0s
385850K .......... .......... .......... .......... .......... 82%  305K 18m59s
385900K .......... .......... .......... .......... .......... 82%  322K 18m58s
385950K .......... .......... .......... .......... .......... 82%  338K 18m58s
386000K .......... .......... .......... .......... .......... 82%  513K 18m57s
386050K .......... .......... .......... .......... .......... 82%  752K 18m56s
386100K .......... .......... .......... .......... .......... 82%  763K 18m56s
386150K .......... .......... .......... .......... .......... 82%  663K 18m55s
386200K .......... .......... .......... .......... .......... 82%  791K 18m54s
386250K .......... .......... .......... .......... .......... 83%  798K 18m53s
386300K .......... .......... .......... .......... .......... 83%  745K 18m53s
386350K .......... .......... .......... .......... .......... 83%  700K 18m52s
386400K .......... .......... .......... .......... .......... 83%  466K 18m51s
386450K .......... .......... .......... .......... .......... 83%  407K 18m50s
386500K .......... .......... .......... .......... .......... 83%  651K 18m50s
386550K .......... .......... .......... .......... .......... 83%  501K 18m49s
386600K .......... .......... .......... .......... .......... 83%  420K 18m48s
386650K .......... .......... .......... .......... .......... 83%  415K 18m48s
386700K .......... .......... .......... .......... .......... 83%  356K 18m47s
386750K .......... .......... .......... .......... .......... 83%  492K 18m46s
386800K .......... .......... .......... .......... .......... 83%  689K 18m46s
386850K .......... .......... .......... .......... .......... 83%  667K 18m45s
386900K .......... .......... .......... .......... .......... 83%  686K 18m44s
386950K .......... .......... .......... .......... .......... 83%  580K 18m43s
387000K .......... .......... .......... .......... .......... 83%  679K 18m43s
387050K .......... .......... .......... .......... .......... 83%  760K 18m42s
387100K .......... .......... .......... .......... .......... 83%  787K 18m41s
387150K .......... .......... .......... .......... .......... 83%  612K 18m40s
387200K .......... .......... .......... .......... .......... 83%  650K 18m40s
387250K .......... .......... .......... .......... .......... 83%  570K 18m39s
